ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
HND,0.218756870368425,0.327362103065556,0,0.24037478683524,0.201086776991837,0
HRV,0.186575128858002,0.341947291526658,0.499999990492973,0.188134298442599,0.167183257849019,0.391761901812996
HUN,0,0.401214473774766,0,0,0.158473933272972,0
ISL,0,0.479847932731896,0.500000033950203,0,0,0.599488578314348
IND,0.215847519898579,0.374132863678116,0.500000012992488,0.168765570521541,0.209086856468284,0.593269729769208
IRN,0.242190670215341,0.423432714065658,0.499999963247526,0.225267614546867,0.232734352119208,0
ISR,0.24820166940224,0.37911406617493,0,0.263214973887222,0.235118687007541,0
ITA,0.208336442825436,0.335133106588757,0.500000017576836,0.200769946715866,0.183893902432989,0.481413516604678
CIV,0.195993560920037,0,0,0.142983370345392,0.180564720821351,0
IRQ,0.234743707377893,0,0.5000000018678,0.216734369539856,0.230507634750023,0
JPN,0,0.33041016189622,0.500000008613711,0,0.172690879033266,0.536929073582599
JAM,0.218005387801808,0.296071865158072,0,0.228901871704422,0.224217555562585,0.544081939057928
JOR,0.259698060233702,0.431787119221962,0,0.282286249667458,0.250291675402271,0
KEN,0.221580097608313,0.341738187958311,0,0.195275576475109,0.215263813720226,0
KGZ,0.197734909825231,0.467094589548764,0.499999980349186,0.201231748378799,0.186939606667807,0
PRK,0,0.329174553307472,0,0,0.177075371449524,0
KIR,0,0,0,0,0,0
KOR,0.178869340561605,0.306857020000958,0,0,0.177949423720147,0
KWT,0.242329468012482,0.489300363824095,0,0.220101560843416,0.240492843832638,0
KAZ,0.194960301510612,0.479151857574101,0.500000019746251,0.185184635652898,0.16911027704462,0.532559964320397
LAO,0.19573049070211,0.427306574283047,0.500000006145957,0,0.19611867344088,0
LBN,0.241569065311866,0.284691721867615,0,0.278621009655229,0.223312826673615,0
LVA,0,0.454952046974526,0.500000011002488,0,0.1299519571009,0.565847630349962
BLR,0,0.464889038581966,0.499999986763776,0,0.133964728321166,0
LTU,0,0.478185327916764,0,0,0.130321588635489,0.560248455935321
LBR,0.187503351414265,0,0.499999993172921,0,0.186832236991254,0
SVK,0,0.341993837813783,0,0,0.149288971020604,0
LBY,0.255491202547076,0.465857135745247,0,0.249775286838851,0.238566263874683,0.521914797301582
MDG,0.240741997894956,0.433952403341227,0.499999981063428,0.26192960668261,0.226124459051861,0.61584510288607
MTQ,0.213253974590618,0.266056034170469,0,0,0.228875746704723,0
MNG,0.231019304035882,0.470642889414697,0.4999999826476,0.244702059320624,0.210337236126425,0
MSR,0,0,0,0,0,0
MKD,0.186592952828718,0.269881988189933,0.499999997342355,0,0.180848190558694,0
MLI,0.236597841015308,0,0,0.182825566243708,0.23017682053143,0
MAR,0.243278767964307,0.461771666971392,0,0.244919842051461,0.227300937199587,0.568164881541963
MUS,0.199865614564978,0,0,0.208740795576132,0,0.533023500838718
MRT,0.236839151033959,0.689023760336744,0,0.179034593241439,0.242600132648266,0.602942891173862
